Date,Store,Product,Category,Region,Season,Promo,Epidemic,Weather,Inventory,UnitsSold,UnitsOrdered,Price,Discount,CompPrice,Demand,InvGap,Stockout,Coverage
2023-07-20,S005,P0013,Groceries,North,Summer,0,0,Rainy,317,118,402,70.45,10,78.29,113,204,0,2.805
2023-07-21,S005,P0013,Groceries,North,Summer,0,0,Sunny,199,156,0,91.21,0,86.56,147,52,0,1.354
2023-07-22,S005,P0013,Groceries,North,Summer,1,0,Cloudy,43,43,1013,108.16,15,123.81,313,-270,1,0.137
2023-07-23,S005,P0013,Groceries,North,Summer,0,0,Cloudy,402,141,0,87.62,10,83.84,171,231,0,2.351
2023-07-24,S005,P0013,Groceries,North,Summer,0,0,Rainy,261,109,0,69.92,10,62.23,95,166,0,2.747
2023-07-25,S005,P0013,Groceries,North,Summer,1,0,Rainy,1165,192,0,82.03,15,79.76,168,997,0,5.0
2023-07-26,S005,P0013,Groceries,North,Summer,0,0,Sunny,973,264,0,97.05,10,103.24,234,739,0,4.158
2023-07-27,S005,P0013,Groceries,North,Summer,0,0,Cloudy,709,162,0,82.15,10,74.8,148,561,0,4.791
2023-07-28,S005,P0013,Groceries,North,Summer,1,0,Sunny,547,162,463,78.1,20,90.63,192,355,0,2.849
2023-07-29,S005,P0013,Groceries,North,Summer,0,0,Cloudy,385,79,0,75.64,10,74.95,120,265,0,3.208
2023-07-30,S005,P0013,Groceries,North,Summer,0,0,Sunny,306,210,0,87.59,10,104.04,191,115,0,1.602
2023-07-31,S005,P0013,Groceries,North,Summer,0,0,Rainy,559,111,0,82.93,0,74.47,116,443,0,4.819
2023-08-01,S005,P0013,Groceries,North,Summer,0,0,Sunny,448,87,0,65.25,10,59.07,75,373,0,5.0
2023-08-02,S005,P0013,Groceries,North,Summer,0,0,Cloudy,361,129,697,94.67,5,112.37,200,161,0,1.805
2023-08-03,S005,P0013,Groceries,North,Summer,1,0,Rainy,232,39,0,45.72,25,51.2,43,189,0,5.0
2023-08-04,S005,P0013,Groceries,North,Summer,1,0,Sunny,193,193,1068,93.09,25,100.79,300,-107,1,0.643
2023-08-05,S005,P0013,Groceries,North,Summer,0,0,Cloudy,697,138,0,78.56,0,92.66,115,582,0,5.0
2023-08-06,S005,P0013,Groceries,North,Summer,0,0,Cloudy,559,126,0,81.73,5,87.09,145,414,0,3.855
2023-08-07,S005,P0013,Groceries,North,Summer,0,0,Cloudy,1501,44,0,63.75,10,55.95,69,1432,0,5.0
2023-08-08,S005,P0013,Groceries,North,Summer,0,0,Cloudy,1457,103,0,77.77,5,70.48,111,1346,0,5.0
2023-08-09,S005,P0013,Groceries,North,Summer,1,0,Cloudy,1354,162,0,74.01,20,71.77,153,1201,0,5.0
2023-08-10,S005,P0013,Groceries,North,Summer,1,0,Cloudy,1192,241,0,80.3,25,88.72,230,962,0,5.0
2023-08-11,S005,P0013,Groceries,North,Summer,0,0,Cloudy,951,121,0,96.65,0,92.34,169,782,0,5.0
2023-08-12,S005,P0013,Groceries,North,Summer,0,0,Rainy,830,77,0,69.98,10,69.83,96,734,0,5.0
2023-08-13,S005,P0013,Groceries,North,Summer,1,0,Rainy,753,245,0,86.46,15,97.0,209,544,0,3.603
2023-08-14,S005,P0013,Groceries,North,Summer,1,0,Sunny,508,154,733,89.18,15,106.99,222,286,0,2.288
2023-08-15,S005,P0013,Groceries,North,Summer,0,0,Sunny,354,174,0,78.64,10,89.25,150,204,0,2.36
2023-08-16,S005,P0013,Groceries,North,Summer,1,0,Cloudy,180,180,0,106.86,10,106.08,254,-74,1,0.709
2023-08-17,S005,P0013,Groceries,North,Summer,1,0,Cloudy,733,160,0,88.59,10,95.27,195,538,0,3.759
2023-08-18,S005,P0013,Groceries,North,Summer,0,0,Cloudy,573,162,0,88.82,0,79.72,138,435,0,4.152
2023-08-19,S005,P0013,Groceries,North,Summer,0,0,Cloudy,411,166,602,93.91,10,84.32,198,213,0,2.076
2023-08-20,S005,P0013,Groceries,North,Summer,1,0,Cloudy,245,240,0,90.28,20,104.86,254,-9,1,0.965
2023-08-21,S005,P0013,Groceries,North,Summer,0,0,Rainy,5,5,0,73.74,0,69.83,80,-75,1,0.062
2023-08-22,S005,P0013,Groceries,North,Summer,0,0,Cloudy,602,141,656,89.16,10,103.84,198,404,0,3.04
2023-08-23,S005,P0013,Groceries,North,Summer,1,0,Rainy,461,95,0,73.07,15,88.19,145,316,0,3.179
2023-08-24,S005,P0013,Groceries,North,Summer,0,0,Cloudy,366,111,0,84.79,0,98.34,140,226,0,2.614
2023-08-25,S005,P0013,Groceries,North,Summer,0,0,Rainy,911,84,0,65.21,10,74.9,90,821,0,5.0
2023-08-26,S005,P0013,Groceries,North,Summer,0,0,Rainy,827,123,0,84.81,10,80.28,159,668,0,5.0
2023-08-27,S005,P0013,Groceries,North,Summer,0,0,Sunny,704,157,0,75.48,10,83.96,136,568,0,5.0
2023-08-28,S005,P0013,Groceries,North,Summer,0,0,Rainy,547,103,0,85.68,5,80.45,144,403,0,3.799
2023-08-29,S005,P0013,Groceries,North,Summer,0,0,Cloudy,444,90,318,81.73,5,77.79,128,316,0,3.469
2023-08-30,S005,P0013,Groceries,North,Summer,0,0,Sunny,354,87,0,70.34,10,69.82,97,257,0,3.649
2023-08-31,S005,P0013,Groceries,North,Summer,0,0,Cloudy,267,75,0,77.3,0,86.94,109,158,0,2.45
2023-09-01,S005,P0013,Groceries,North,Autumn,1,0,Cloudy,510,140,576,75.9,20,87.77,181,329,0,2.818
2023-09-02,S005,P0013,Groceries,North,Autumn,0,0,Rainy,370,157,0,79.58,10,89.48,155,215,0,2.387
2023-09-03,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,213,166,0,94.05,0,93.07,158,55,0,1.348
2023-09-04,S005,P0013,Groceries,North,Autumn,0,0,Rainy,623,112,0,71.39,5,85.91,101,522,0,5.0
2023-09-05,S005,P0013,Groceries,North,Autumn,1,0,Sunny,511,103,492,72.82,20,84.41,165,346,0,3.097
2023-09-06,S005,P0013,Groceries,North,Autumn,0,0,Sunny,408,84,0,68.7,0,72.34,75,333,0,5.0
2023-09-07,S005,P0013,Groceries,North,Autumn,0,0,Rainy,324,68,0,74.09,0,81.55,96,228,0,3.375
2023-09-08,S005,P0013,Groceries,North,Autumn,0,0,Rainy,748,129,0,73.83,5,84.27,111,637,0,5.0
2023-09-09,S005,P0013,Groceries,North,Autumn,1,0,Rainy,619,114,0,69.88,15,78.14,129,490,0,4.798
2023-09-10,S005,P0013,Groceries,North,Autumn,1,0,Rainy,505,174,471,79.54,15,73.27,157,348,0,3.217
2023-09-11,S005,P0013,Groceries,North,Autumn,0,0,Sunny,331,133,0,80.44,5,92.6,139,192,0,2.381
2023-09-12,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,198,50,0,64.9,10,55.59,74,124,0,2.676
2023-09-13,S005,P0013,Groceries,North,Autumn,0,0,Snowy,619,82,0,68.82,10,60.59,91,528,0,5.0
2023-09-14,S005,P0013,Groceries,North,Autumn,1,0,Sunny,537,102,0,79.57,10,91.33,155,382,0,3.465
2023-09-15,S005,P0013,Groceries,North,Autumn,1,0,Cloudy,435,74,0,59.52,25,56.54,102,333,0,4.265
2023-09-16,S005,P0013,Groceries,North,Autumn,1,0,Rainy,361,80,345,64.42,20,77.37,123,238,0,2.935
2023-09-17,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,281,158,0,92.79,0,81.18,154,127,0,1.825
2023-09-18,S005,P0013,Groceries,North,Autumn,0,0,Rainy,123,123,480,93.11,0,83.47,155,-32,1,0.794
2023-09-19,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,345,196,0,81.71,10,89.97,164,181,0,2.104
2023-09-20,S005,P0013,Groceries,North,Autumn,0,0,Sunny,149,51,0,64.42,0,75.1,57,92,0,2.614
2023-09-21,S005,P0013,Groceries,North,Autumn,0,0,Rainy,578,95,0,79.26,5,91.17,134,444,0,4.313
2023-09-22,S005,P0013,Groceries,North,Autumn,1,0,Snowy,483,90,0,57.6,25,50.42,92,391,0,5.0
2023-09-23,S005,P0013,Groceries,North,Autumn,0,0,Sunny,393,97,0,80.9,0,80.08,108,285,0,3.639
2023-09-24,S005,P0013,Groceries,North,Autumn,1,0,Snowy,296,93,324,61.2,20,65.83,106,190,0,2.792
2023-09-25,S005,P0013,Groceries,North,Autumn,0,0,Snowy,203,96,0,87.67,0,105.57,152,51,0,1.336
2023-09-26,S005,P0013,Groceries,North,Autumn,1,0,Cloudy,107,107,690,89.98,15,99.26,226,-119,1,0.473
2023-09-27,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,324,136,0,96.35,10,90.82,209,115,0,1.55
2023-09-28,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,188,80,0,71.8,10,67.75,103,85,0,1.825
2023-09-29,S005,P0013,Groceries,North,Autumn,0,0,Sunny,798,163,0,92.81,5,82.04,173,625,0,4.613
2023-09-30,S005,P0013,Groceries,North,Autumn,0,0,Snowy,635,71,0,66.58,10,70.23,96,539,0,5.0
2023-10-01,S005,P0013,Groceries,North,Autumn,0,0,Rainy,564,103,0,65.66,10,72.34,92,472,0,5.0
2023-10-02,S005,P0013,Groceries,North,Autumn,1,0,Sunny,461,155,549,96.04,10,84.05,207,254,0,2.227
2023-10-03,S005,P0013,Groceries,North,Autumn,1,0,Cloudy,306,226,0,90.92,15,87.16,208,98,0,1.471
2023-10-04,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,80,80,0,78.54,5,87.26,131,-51,1,0.611
2023-10-05,S005,P0013,Groceries,North,Autumn,0,0,Snowy,549,99,0,74.46,5,86.06,114,435,0,4.816
2023-10-06,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,450,150,0,81.26,5,74.33,126,324,0,3.571
2023-10-07,S005,P0013,Groceries,North,Autumn,0,1,Rainy,300,81,340,77.5,0,69.29,95,205,0,3.158
2023-10-08,S005,P0013,Groceries,North,Autumn,0,1,Cloudy,219,66,0,72.4,0,67.59,75,144,0,2.92
2023-10-09,S005,P0013,Groceries,North,Autumn,0,1,Cloudy,153,60,0,64.3,5,55.92,57,96,0,2.684
2023-10-10,S005,P0013,Groceries,North,Autumn,1,1,Rainy,433,39,0,53.39,15,51.28,38,395,0,5.0
2023-10-11,S005,P0013,Groceries,North,Autumn,0,1,Sunny,394,73,0,68.5,5,64.66,74,320,0,5.0
2023-10-12,S005,P0013,Groceries,North,Autumn,1,1,Rainy,321,109,428,69.84,15,80.6,129,192,0,2.488
2023-10-13,S005,P0013,Groceries,North,Autumn,0,1,Snowy,212,62,0,69.8,10,65.19,95,117,0,2.232
2023-10-14,S005,P0013,Groceries,North,Autumn,0,1,Rainy,150,51,0,69.82,5,67.54,79,71,0,1.899
2023-10-15,S005,P0013,Groceries,North,Autumn,0,1,Rainy,527,22,0,59.94,0,57.85,27,500,0,5.0
2023-10-16,S005,P0013,Groceries,North,Autumn,1,1,Rainy,505,114,0,69.75,15,63.54,112,393,0,4.509
2023-10-17,S005,P0013,Groceries,North,Autumn,1,1,Sunny,391,174,585,83.14,15,81.73,173,218,0,2.26
2023-10-18,S005,P0013,Groceries,North,Autumn,0,1,Rainy,217,78,0,68.31,0,79.37,73,144,0,2.973
2023-10-19,S005,P0013,Groceries,North,Autumn,0,1,Sunny,139,103,0,76.3,0,67.64,90,49,0,1.544
2023-10-20,S005,P0013,Groceries,North,Autumn,1,1,Sunny,621,63,0,60.36,20,64.33,102,519,0,5.0
2023-10-21,S005,P0013,Groceries,North,Autumn,0,1,Sunny,558,69,0,74.67,0,74.18,84,474,0,5.0
2023-10-22,S005,P0013,Groceries,North,Autumn,1,1,Cloudy,489,51,0,52.81,25,58.77,81,408,0,5.0
2023-10-23,S005,P0013,Groceries,North,Autumn,1,1,Cloudy,438,95,0,57.62,25,66.43,108,330,0,4.056
2023-10-24,S005,P0013,Groceries,North,Autumn,0,1,Snowy,343,72,0,69.81,0,69.74,65,278,0,5.0
2023-10-25,S005,P0013,Groceries,North,Autumn,1,0,Cloudy,271,98,392,76.13,15,84.28,159,112,0,1.704
2023-10-26,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,173,28,0,64.24,0,57.78,43,130,0,4.023
2023-10-27,S005,P0013,Groceries,North,Autumn,0,0,Sunny,145,102,0,88.81,0,82.65,138,7,0,1.051
2023-10-28,S005,P0013,Groceries,North,Autumn,0,0,Sunny,435,67,0,61.11,10,68.51,71,364,0,5.0
2023-10-29,S005,P0013,Groceries,North,Autumn,0,0,Sunny,368,69,0,64.72,10,69.3,88,280,0,4.182
2023-10-30,S005,P0013,Groceries,North,Autumn,0,0,Rainy,299,129,483,75.93,10,91.69,138,161,0,2.167
2023-10-31,S005,P0013,Groceries,North,Autumn,0,0,Rainy,170,84,0,84.21,0,95.25,138,32,0,1.232
2023-11-01,S005,P0013,Groceries,North,Autumn,1,0,Rainy,86,86,0,72.17,15,85.46,140,-54,1,0.614
2023-11-02,S005,P0013,Groceries,North,Autumn,0,0,Sunny,483,144,475,82.0,5,91.73,146,337,0,3.308
2023-11-03,S005,P0013,Groceries,North,Autumn,0,0,Rainy,339,131,0,80.01,5,72.37,120,219,0,2.825
2023-11-04,S005,P0013,Groceries,North,Autumn,0,0,Snowy,208,73,0,74.94,0,80.59,100,108,0,2.08
2023-11-05,S005,P0013,Groceries,North,Autumn,1,0,Snowy,610,145,0,81.72,15,75.53,167,443,0,3.653
2023-11-06,S005,P0013,Groceries,North,Autumn,0,0,Snowy,465,70,0,73.07,10,67.81,109,356,0,4.266
2023-11-07,S005,P0013,Groceries,North,Autumn,0,0,Snowy,395,54,0,66.49,10,65.17,81,314,0,4.877
2023-11-08,S005,P0013,Groceries,North,Autumn,1,0,Sunny,341,29,0,45.47,25,50.78,42,299,0,5.0
2023-11-09,S005,P0013,Groceries,North,Autumn,0,0,Rainy,312,109,261,71.53,5,76.04,101,211,0,3.089
2023-11-10,S005,P0013,Groceries,North,Autumn,0,0,Rainy,203,166,402,78.0,10,92.9,148,55,0,1.372
2023-11-11,S005,P0013,Groceries,North,Autumn,0,0,Rainy,37,37,0,80.26,10,77.65,140,-103,1,0.264
2023-11-12,S005,P0013,Groceries,North,Autumn,0,0,Rainy,261,90,0,67.5,10,62.27,85,176,0,3.071
2023-11-13,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,573,98,0,76.07,0,69.52,89,484,0,5.0
2023-11-14,S005,P0013,Groceries,North,Autumn,1,0,Rainy,475,172,473,82.68,10,80.36,150,325,0,3.167
2023-11-15,S005,P0013,Groceries,North,Autumn,0,0,Snowy,303,76,0,73.93,0,84.84,96,207,0,3.156
2023-11-16,S005,P0013,Groceries,North,Autumn,1,0,Cloudy,227,149,0,75.07,10,84.17,134,93,0,1.694
2023-11-17,S005,P0013,Groceries,North,Autumn,0,0,Snowy,551,26,0,57.77,0,62.66,30,521,0,5.0
2023-11-18,S005,P0013,Groceries,North,Autumn,1,0,Snowy,525,88,0,58.17,25,55.25,95,430,0,5.0
2023-11-19,S005,P0013,Groceries,North,Autumn,0,0,Sunny,437,40,0,59.98,0,68.85,39,398,0,5.0
2023-11-20,S005,P0013,Groceries,North,Autumn,1,0,Rainy,397,60,0,54.06,25,48.19,74,323,0,5.0
2023-11-21,S005,P0013,Groceries,North,Autumn,1,0,Sunny,337,81,304,60.37,20,66.08,102,235,0,3.304
2023-11-22,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,256,63,0,66.72,5,61.3,66,190,0,3.879
2023-11-23,S005,P0013,Groceries,North,Autumn,1,0,Rainy,193,124,0,71.07,10,85.27,116,77,0,1.664
2023-11-24,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,373,51,0,64.93,5,59.47,59,314,0,5.0
2023-11-25,S005,P0013,Groceries,North,Autumn,1,0,Snowy,322,58,0,53.83,25,51.94,72,250,0,4.472
2023-11-26,S005,P0013,Groceries,North,Autumn,0,0,Sunny,264,87,388,74.67,10,65.92,116,148,0,2.276
2023-11-27,S005,P0013,Groceries,North,Autumn,0,0,Sunny,177,93,0,81.24,0,96.11,125,52,0,1.416
2023-11-28,S005,P0013,Groceries,North,Autumn,0,0,Rainy,84,84,0,80.36,5,78.56,122,-38,1,0.689
2023-11-29,S005,P0013,Groceries,North,Autumn,0,0,Sunny,388,131,319,79.36,0,92.05,118,270,0,3.288
2023-11-30,S005,P0013,Groceries,North,Autumn,0,0,Cloudy,257,187,0,80.9,10,93.6,161,96,0,1.596
2023-12-01,S005,P0013,Groceries,North,Winter,1,0,Sunny,70,70,399,76.26,15,85.88,160,-90,1,0.438
2023-12-02,S005,P0013,Groceries,North,Winter,1,0,Cloudy,319,222,845,85.33,25,95.08,258,61,0,1.236
2023-12-03,S005,P0013,Groceries,North,Winter,0,0,Cloudy,97,97,0,79.87,0,74.45,104,-7,1,0.933
2023-12-04,S005,P0013,Groceries,North,Winter,1,0,Cloudy,399,76,0,61.27,25,70.35,127,272,0,3.142
2023-12-05,S005,P0013,Groceries,North,Winter,1,0,Cloudy,1168,135,0,80.5,15,75.82,161,1007,0,5.0
2023-12-06,S005,P0013,Groceries,North,Winter,1,0,Sunny,1033,125,0,72.35,10,79.03,122,911,0,5.0
2023-12-07,S005,P0013,Groceries,North,Winter,0,0,Cloudy,908,105,0,70.08,10,64.74,96,812,0,5.0
2023-12-08,S005,P0013,Groceries,North,Winter,0,0,Cloudy,803,110,0,80.47,0,93.49,122,681,0,5.0
2023-12-09,S005,P0013,Groceries,North,Winter,0,0,Snowy,693,113,0,80.67,0,96.71,123,570,0,5.0
2023-12-10,S005,P0013,Groceries,North,Winter,0,0,Snowy,580,103,0,79.65,5,78.16,119,461,0,4.874
2023-12-11,S005,P0013,Groceries,North,Winter,0,0,Snowy,477,123,0,78.84,10,78.35,134,343,0,3.56
2023-12-12,S005,P0013,Groceries,North,Winter,0,0,Sunny,354,84,0,68.35,10,60.11,89,265,0,3.978
2023-12-13,S005,P0013,Groceries,North,Winter,1,0,Sunny,270,89,443,64.71,25,57.35,128,142,0,2.109
2023-12-14,S005,P0013,Groceries,North,Winter,0,0,Sunny,181,153,0,88.56,10,75.43,175,6,0,1.034
2023-12-15,S005,P0013,Groceries,North,Winter,0,0,Snowy,28,28,0,68.4,10,82.71,104,-76,1,0.269
2023-12-16,S005,P0013,Groceries,North,Winter,0,0,Cloudy,443,40,0,58.92,0,71.04,35,408,0,5.0
2023-12-17,S005,P0013,Groceries,North,Winter,1,0,Cloudy,403,221,741,90.77,15,82.93,208,195,0,1.938
2023-12-18,S005,P0013,Groceries,North,Winter,0,0,Cloudy,182,148,0,79.16,5,85.86,134,48,0,1.358
2023-12-19,S005,P0013,Groceries,North,Winter,0,0,Sunny,34,34,0,104.52,0,96.64,199,-165,1,0.171
2023-12-20,S005,P0013,Groceries,North,Winter,1,0,Snowy,741,154,0,78.99,10,76.73,134,607,0,5.0
2023-12-21,S005,P0013,Groceries,North,Winter,0,0,Sunny,587,126,0,77.88,10,68.03,129,458,0,4.55
2023-12-22,S005,P0013,Groceries,North,Winter,1,0,Sunny,461,154,552,80.15,10,95.64,157,304,0,2.936
2023-12-23,S005,P0013,Groceries,North,Winter,0,0,Snowy,307,116,0,87.51,0,75.92,133,174,0,2.308
2023-12-24,S005,P0013,Groceries,North,Winter,0,0,Sunny,191,102,0,78.71,5,73.52,115,76,0,1.661
2023-12-25,S005,P0013,Groceries,North,Winter,0,0,Snowy,641,108,0,75.75,5,72.66,103,538,0,5.0
2023-12-26,S005,P0013,Groceries,North,Winter,0,0,Snowy,533,132,0,86.12,0,97.42,145,388,0,3.676
2023-12-27,S005,P0013,Groceries,North,Winter,1,1,Snowy,401,43,0,52.17,20,51.49,47,354,0,5.0
2023-12-28,S005,P0013,Groceries,North,Winter,0,1,Sunny,358,39,0,59.34,5,68.83,49,309,0,5.0
2023-12-29,S005,P0013,Groceries,North,Winter,0,1,Sunny,319,99,310,69.43,5,78.54,92,227,0,3.467
2023-12-30,S005,P0013,Groceries,North,Winter,0,1,Snowy,220,39,0,53.33,10,56.22,36,184,0,5.0
2023-12-31,S005,P0013,Groceries,North,Winter,0,1,Cloudy,181,98,0,68.75,5,79.98,89,92,0,2.034
2024-01-01,S005,P0013,Groceries,North,Winter,0,1,Cloudy,393,44,0,59.78,0,66.03,38,355,0,5.0
2024-01-02,S005,P0013,Groceries,North,Winter,1,1,Cloudy,349,57,0,59.89,20,53.28,84,265,0,4.155
2024-01-03,S005,P0013,Groceries,North,Winter,0,1,Cloudy,292,102,333,74.94,0,90.65,100,192,0,2.92
2024-01-04,S005,P0013,Groceries,North,Winter,0,1,Snowy,190,49,0,62.83,5,70.66,64,126,0,2.969
2024-01-05,S005,P0013,Groceries,North,Winter,1,1,Sunny,141,76,0,62.1,15,74.17,92,49,0,1.533
2024-01-06,S005,P0013,Groceries,North,Winter,0,1,Cloudy,398,78,0,62.47,10,69.42,77,321,0,5.0
2024-01-07,S005,P0013,Groceries,North,Winter,1,1,Snowy,320,42,0,59.0,15,56.74,63,257,0,5.0
2024-01-08,S005,P0013,Groceries,North,Winter,0,1,Cloudy,278,89,286,67.82,5,73.32,85,193,0,3.271
2024-01-09,S005,P0013,Groceries,North,Winter,1,0,Snowy,189,44,0,58.49,10,65.94,59,130,0,3.203
2024-01-10,S005,P0013,Groceries,North,Winter,1,0,Snowy,145,116,0,75.91,10,65.38,121,24,0,1.198
2024-01-11,S005,P0013,Groceries,North,Winter,0,0,Snowy,315,95,311,80.11,5,79.91,121,194,0,2.603
2024-01-12,S005,P0013,Groceries,North,Winter,0,0,Cloudy,220,68,0,71.79,5,63.54,87,133,0,2.529
2024-01-13,S005,P0013,Groceries,North,Winter,0,0,Sunny,152,35,0,56.14,10,60.43,49,103,0,3.102
2024-01-14,S005,P0013,Groceries,North,Winter,0,0,Snowy,428,113,0,70.15,10,81.84,112,316,0,3.821
2024-01-15,S005,P0013,Groceries,North,Winter,0,0,Cloudy,315,107,337,66.79,10,74.61,97,218,0,3.247
2024-01-16,S005,P0013,Groceries,North,Winter,1,0,Snowy,208,84,0,64.53,15,76.28,104,104,0,2.0
2024-01-17,S005,P0013,Groceries,North,Winter,1,0,Cloudy,124,124,797,85.41,20,91.71,229,-105,1,0.541
2024-01-18,S005,P0013,Groceries,North,Winter,0,0,Sunny,337,173,0,93.06,0,83.18,155,182,0,2.174
2024-01-19,S005,P0013,Groceries,North,Winter,0,0,Snowy,164,104,0,72.88,0,84.45,92,72,0,1.783
2024-01-20,S005,P0013,Groceries,North,Winter,0,0,Sunny,857,223,0,100.86,5,96.09,205,652,0,4.18
2024-01-21,S005,P0013,Groceries,North,Winter,0,0,Cloudy,634,82,0,72.69,10,65.27,107,527,0,5.0
2024-01-22,S005,P0013,Groceries,North,Winter,0,0,Sunny,552,163,0,85.45,0,95.63,143,409,0,3.86
2024-01-23,S005,P0013,Groceries,North,Winter,1,0,Snowy,389,107,0,60.26,20,70.33,101,288,0,3.851
2024-01-24,S005,P0013,Groceries,North,Winter,0,0,Cloudy,282,148,546,85.81,10,75.39,163,119,0,1.73
2024-01-25,S005,P0013,Groceries,North,Winter,1,0,Sunny,134,134,0,65.58,25,71.96,151,-17,1,0.887
2024-01-26,S005,P0013,Groceries,North,Winter,0,0,Cloudy,0,0,0,81.68,5,81.46,127,-127,1,0.0
2024-01-27,S005,P0013,Groceries,North,Winter,1,0,Snowy,546,139,578,83.52,15,76.78,175,371,0,3.12
2024-01-28,S005,P0013,Groceries,North,Winter,0,0,Cloudy,407,98,0,83.01,0,78.45,116,291,0,3.509
2024-01-29,S005,P0013,Groceries,North,Winter,0,0,Cloudy,309,95,0,80.88,10,71.43,142,167,0,2.176
2024-01-30,S005,P0013,Groceries,North,Winter,0,0,Snowy,792,78,0,78.12,0,72.58,97,695,0,5.0
2022-01-01,S005,P0014,Furniture,North,Winter,1,0,Snowy,193,63,219,161.18,10,156.66,82,111,0,2.354
2022-01-02,S005,P0014,Furniture,North,Winter,0,0,Snowy,130,47,0,160.24,5,152.98,65,65,0,2.0
2022-01-03,S005,P0014,Furniture,North,Winter,0,0,Snowy,83,83,319,178.05,0,202.29,95,-12,1,0.874
2022-01-04,S005,P0014,Furniture,North,Winter,1,0,Snowy,219,76,0,150.93,20,142.02,97,122,0,2.258
2022-01-05,S005,P0014,Furniture,North,Winter,1,0,Snowy,143,60,0,133.69,20,154.85,77,66,0,1.857
2022-01-06,S005,P0014,Furniture,North,Winter,0,0,Sunny,402,58,0,162.12,5,191.46,83,319,0,4.843
2022-01-07,S005,P0014,Furniture,North,Winter,1,0,Snowy,344,82,344,134.38,25,143.16,97,247,0,3.546
2022-01-08,S005,P0014,Furniture,North,Winter,1,0,Snowy,262,96,0,168.39,10,178.03,111,151,0,2.36
2022-01-09,S005,P0014,Furniture,North,Winter,0,0,Sunny,166,98,0,181.82,0,158.58,86,80,0,1.93
2022-01-10,S005,P0014,Furniture,North,Winter,0,0,Cloudy,412,72,0,160.8,5,170.6,81,331,0,5.0
2022-01-11,S005,P0014,Furniture,North,Winter,1,0,Cloudy,340,4,0,92.97,25,99.14,4,336,0,5.0
2022-01-12,S005,P0014,Furniture,North,Winter,0,0,Snowy,336,52,0,147.2,5,175.15,56,280,0,5.0
2022-01-13,S005,P0014,Furniture,North,Winter,0,0,Cloudy,284,39,0,162.82,0,149.97,56,228,0,5.0
2022-01-14,S005,P0014,Furniture,North,Winter,0,0,Sunny,245,33,0,161.08,0,156.47,53,192,0,4.623
2022-01-15,S005,P0014,Furniture,North,Winter,0,0,Sunny,212,162,465,228.03,0,194.94,161,51,0,1.317
2022-01-16,S005,P0014,Furniture,North,Winter,0,0,Cloudy,50,50,0,177.32,0,193.53,94,-44,1,0.532
2022-01-17,S005,P0014,Furniture,North,Winter,1,0,Sunny,0,0,0,164.59,10,179.65,104,-104,1,0.0
2022-01-18,S005,P0014,Furniture,North,Winter,1,0,Cloudy,465,58,0,128.96,20,125.04,53,412,0,5.0
2022-01-19,S005,P0014,Furniture,North,Winter,0,0,Cloudy,407,41,0,160.3,5,143.06,66,341,0,5.0
2022-01-20,S005,P0014,Furniture,North,Winter,0,0,Snowy,366,30,0,135.66,10,121.88,37,329,0,5.0
2022-01-21,S005,P0014,Furniture,North,Winter,0,0,Sunny,336,85,363,194.06,10,165.53,141,195,0,2.383
2022-01-22,S005,P0014,Furniture,North,Winter,0,0,Sunny,251,118,0,182.05,10,218.44,136,115,0,1.846
2022-01-23,S005,P0014,Furniture,North,Winter,0,0,Snowy,133,42,0,160.64,0,173.41,66,67,0,2.015
2022-01-24,S005,P0014,Furniture,North,Winter,1,0,Snowy,454,52,0,127.58,25,143.83,82,372,0,5.0
2022-01-25,S005,P0014,Furniture,North,Winter,0,0,Snowy,402,83,0,164.7,5,162.15,73,329,0,5.0
2022-01-26,S005,P0014,Furniture,North,Winter,1,0,Cloudy,319,76,259,145.11,25,137.36,105,214,0,3.038
2022-01-27,S005,P0014,Furniture,North,Winter,0,0,Cloudy,243,41,0,166.62,0,144.51,62,181,0,3.919
2022-01-28,S005,P0014,Furniture,North,Winter,0,0,Sunny,202,115,0,190.28,0,171.32,100,102,0,2.02
2022-01-29,S005,P0014,Furniture,North,Winter,0,0,Sunny,346,78,0,157.51,5,184.82,75,271,0,4.613
2022-01-30,S005,P0014,Furniture,North,Winter,0,0,Cloudy,268,59,270,175.35,0,184.74,91,177,0,2.945
2022-01-31,S005,P0014,Furniture,North,Winter,0,0,Cloudy,209,80,0,166.71,0,201.56,76,133,0,2.75
2022-02-01,S005,P0014,Furniture,North,Winter,1,0,Snowy,129,108,0,137.33,25,156.19,104,25,0,1.24
2022-02-02,S005,P0014,Furniture,North,Winter,0,0,Cloudy,291,41,0,136.83,5,158.54,38,253,0,5.0
